Species,Type,Dead Code,X,Y,Diam10,Height,dead,DBH,SnagDecayClass
PISY,Sapling,Alive,87.9752,21.0789,7.48571,4.11644,0,4.01969,NA
PISY,Sapling,Alive,84.4901,21.4264,8.23481,4.37186,0,4.42944,NA
PISY,Sapling,Alive,82.0143,18.76,12.397,5.71004,0,6.70618,NA
PISY,Sapling,Alive,82.2825,20.9935,12.6408,5.78433,0,6.83954,NA
PISY,Adult,Alive,81.6696,23.7807,NA,6.38643,0,7.95024,0
PISY,Adult,Alive,87.0897,20.187,NA,6.47009,0,8.10897,0
PISY,Snag,Alive,86.5503,23.8754,NA,6.57843,NA,8.3162,3
PISY,Adult,Alive,86.3756,19.1299,NA,6.60537,0,8.36801,0
PISY,Adult,Alive,80.1433,17.0698,NA,6.61169,0,8.38019,0
PISY,Adult,Alive,87.6898,21.7546,NA,6.78779,0,8.72208,0
PISY,Adult,Alive,87.858,16.3972,NA,6.80211,0,8.7501,0
PISY,Adult,Alive,80.6339,21.7777,NA,7.13503,0,9.4117,0
PISY,Adult,Alive,85.5013,17.2553,NA,7.17305,0,9.48849,0
PISY,Adult,Alive,83.7246,16.9505,NA,7.33503,0,9.81863,0
PISY,Adult,Alive,83.763,18.3982,NA,7.40492,0,9.96258,0
PISY,Adult,Alive,87.9348,22.8773,NA,7.64986,0,10.4744,0
PISY,Adult,Alive,84.3187,21.0577,NA,10.0141,0,16.1183,0
PISY,Adult,Alive,87.4147,21.4298,NA,10.4081,0,17.212,0
PISY,Adult,Alive,83.6946,20.5835,NA,10.5652,0,17.6636,0
PISY,Adult,Alive,85.6158,19.1023,NA,11.0344,0,19.0676,0
PISY,Adult,Alive,84.6443,23.4746,NA,12.2834,0,23.2937,0
PISY,Snag,Alive,81.5204,17.8023,NA,12.4126,NA,23.7794,4
PISY,Sapling,Alive,81.9003,30.2637,8.09809,4.32559,0,4.35466,NA
PISY,Sapling,Alive,82.8809,30.622,12.8698,5.8537,0,6.96477,NA
PISY,Adult,Alive,83.8304,28.1039,NA,6.37577,0,7.93011,0
PISY,Adult,Alive,87.412,27.1139,NA,6.56406,0,8.2886,0
PISY,Adult,Alive,85.4151,27.8223,NA,6.6622,0,8.47771,0
PISY,Adult,Alive,82.5271,28.635,NA,6.7568,0,8.66154,0
PISY,Adult,Alive,86.4215,28.6011,NA,6.77587,0,8.69877,0
PISY,Adult,Alive,87.138,29.4526,NA,6.9615,0,9.06443,0
PISY,Adult,Alive,80.3662,29.6543,NA,7.17382,0,9.49006,0
PISY,Adult,Alive,80.0727,27.6126,NA,8.13357,0,11.5203,0
PISY,Adult,Alive,84.8112,28.4968,NA,10.3544,0,17.0598,0
PISY,Adult,Alive,83.8627,30.4695,NA,11.2095,0,19.6144,0
PISY,Adult,Alive,80.4022,26.2883,NA,11.2455,0,19.7286,0
PISY,Adult,Alive,84.419,31.3545,NA,11.351,0,20.0664,0
PISY,Adult,Alive,82.6465,25.1611,NA,13.043,0,26.3109,0
PISY,Sapling,Alive,81.756,32.7961,3.01308,2.49142,0,1.57315,NA
PISY,Sapling,Alive,81.9992,33.1241,4.26131,2.96271,0,2.25594,NA
PISY,Sapling,Alive,80.3611,39.6689,4.79031,3.1582,0,2.5453,NA
PISY,Sapling,Alive,84.9162,35.9482,4.8615,3.18431,0,2.58424,NA
PISY,Sapling,Alive,86.9575,33.2644,9.40258,4.76097,0,5.06821,NA
PISY,Sapling,Alive,86.1481,33.194,10.0495,4.97186,0,5.4221,NA
PISY,Sapling,Alive,82.007,34.992,13.4324,6.02256,0,7.27252,NA
PISY,Adult,Alive,87.6015,34.0723,NA,6.24744,0,7.68898,0
PISY,Adult,Alive,84.1131,36.333,NA,6.29472,0,7.77751,0
PISY,Adult,Alive,82.8322,36.9362,NA,6.6101,0,8.37711,0
PISY,Adult,Alive,83.5382,38.5716,NA,6.61132,0,8.37947,0
PISY,Adult,Alive,84.496,33.653,NA,6.67869,0,8.50966,0
PISY,Adult,Alive,81.5226,32.2051,NA,6.69983,0,8.55066,0
PISY,Adult,Alive,81.1181,36.1235,NA,6.74293,0,8.63448,0
PISY,Adult,Alive,82.8787,34.073,NA,6.8622,0,8.86808,0
PISY,Adult,Alive,86.2106,35.7338,NA,7.00155,0,9.1441,0
PISY,Adult,Alive,85.4339,38.4933,NA,7.09194,0,9.32497,0
PISY,Snag,Alive,86.0628,34.4398,NA,8.38998,NA,12.095,4
PISY,Adult,Alive,87.2927,32.2675,NA,8.65372,0,12.7017,0
PISY,Adult,Alive,80.1852,39.035,NA,9.88009,0,15.7578,0
PISY,Adult,Alive,81.3568,34.5091,NA,10.4042,0,17.2009,0
PISY,Adult,Alive,84.2559,37.3819,NA,11.1743,0,19.5035,0
PISY,Adult,Alive,80.8136,36.1578,NA,13.0375,0,26.2876,0
PISY,Sapling,Alive,84.6311,42.3664,5.06223,3.25772,0,2.69404,NA
PISY,Sapling,Alive,87.4304,41.9723,6.92368,3.92173,0,3.71225,NA
PISY,Sapling,Alive,84.6192,41.7056,9.6048,4.82724,0,5.17882,NA
PISY,Sapling,Alive,84.929,40.9885,11.1361,5.31872,0,6.01643,NA
PISY,Adult,Alive,82.9718,45.1364,NA,6.3969,0,7.97006,0
PISY,Adult,Alive,82.0621,45.7719,NA,6.42311,0,8.01971,0
PISY,Adult,Alive,84.3708,43.2764,NA,6.52271,0,8.20938,0
PISY,Adult,Alive,84.2544,43.0302,NA,6.65304,0,8.45999,0
PISY,Adult,Alive,84.2725,45.932,NA,6.72869,0,8.60675,0
PISY,Adult,Alive,82.7489,47.2248,NA,6.75181,0,8.65179,0
PISY,Adult,Alive,84.2777,41.169,NA,6.76856,0,8.68449,0
PISY,Adult,Alive,81.8859,46.8438,NA,6.81465,0,8.77467,0
PISY,Adult,Alive,87.958,45.288,NA,7.00147,0,9.14396,0
PISY,Adult,Alive,86.5346,43.993,NA,7.05701,0,9.2549,0
PISY,Adult,Alive,81.6277,43.9982,NA,7.06172,0,9.26433,0
PISY,Adult,Alive,81.7841,45.7111,NA,7.23118,0,9.60642,0
PISY,Adult,Alive,84.5312,44.2659,NA,7.4478,0,10.0513,0
PISY,Adult,Alive,85.9604,42.2447,NA,11.9074,0,21.9366,0
PISY,Sapling,Alive,80.2914,51.9681,5.83628,3.53746,0,3.11745,NA
PISY,Sapling,Alive,82.1684,53.1985,7.7336,4.20147,0,4.15528,NA
PISY,Sapling,Alive,80.1276,48.3652,10.7433,5.19439,0,5.80159,NA
PISY,Sapling,Alive,84.5423,55.5167,10.893,5.24191,0,5.88347,NA
PISY,Sapling,Alive,82.0675,54.7417,11.5739,5.45594,0,6.25592,NA
PISY,Adult,Alive,87.0839,55.481,NA,6.16484,0,7.53512,0
PISY,Adult,Alive,87.5236,51.2279,NA,6.17076,0,7.54612,0
PISY,Adult,Alive,81.7896,50.692,NA,6.50593,0,8.17731,0
PISY,Adult,Alive,87.944,53.073,NA,6.57939,0,8.31804,0
PISY,Adult,Alive,86.0352,49.0966,NA,7.07627,0,9.29351,0
PISY,Adult,Alive,80.9891,49.6153,NA,7.36462,0,9.87945,0
PISY,Adult,Alive,84.3358,53.2206,NA,9.49126,0,14.7436,0
PISY,Adult,Alive,84.7099,49.9908,NA,10.4277,0,17.268,0
PISY,Adult,Alive,85.4954,55.466,NA,11.1586,0,19.4541,0
PISY,Adult,Alive,84.2094,54.8144,NA,11.7624,0,21.4341,0
PISY,Adult,Alive,83.0896,51.6971,NA,12.1726,0,22.8852,0
PISY,Adult,Alive,86.4593,55.3764,NA,12.3228,0,23.4407,0
PISY,Adult,Alive,85.7176,53.9182,NA,12.3892,0,23.6904,0
PISY,Adult,Alive,86.9306,54.2377,NA,12.8902,0,25.6708,0
PISY,Sapling,Alive,84.1917,63.5398,4.77581,3.15287,0,2.53737,NA
PISY,Sapling,Alive,86.4894,60.2593,6.07867,3.62399,0,3.25003,NA
PISY,Sapling,Alive,81.8188,56.537,7.78156,4.21787,0,4.18151,NA
PISY,Sapling,Alive,82.2817,62.5389,8.1521,4.34389,0,4.3842,NA
PISY,Sapling,Alive,87.6628,57.3413,8.64553,4.50997,0,4.65411,NA
PISY,Sapling,Alive,81.2969,57.2745,8.78378,4.55615,0,4.72973,NA
PISY,Sapling,Alive,82.8317,63.1472,13.8298,6.14045,0,7.48989,NA
PISY,Adult,Alive,80.138,63.696,NA,6.4055,0,7.98632,0
PISY,Adult,Alive,81.9623,63.583,NA,6.43552,0,8.04326,0
PISY,Adult,Alive,85.6048,59.3301,NA,6.48524,0,8.13783,0
PISY,Adult,Alive,86.2294,63.0986,NA,7.00826,0,9.15749,0
PISY,Adult,Alive,82.516,62.3382,NA,8.31831,0,11.9329,0
PISY,Adult,Alive,80.5006,59.2111,NA,8.4527,0,12.2378,0
PISY,Adult,Alive,80.9853,58.0066,NA,9.59703,0,15.015,0
PISY,Adult,Alive,87.0397,60.2488,NA,9.65412,0,15.1629,0
PISY,Adult,Alive,87.9441,58.4966,NA,9.98813,0,16.0479,0
PISY,Adult,Alive,80.0398,59.5677,NA,10.1476,0,16.4831,0
PISY,Adult,Alive,81.9084,56.934,NA,10.5945,0,17.7487,0
PISY,Adult,Alive,83.1564,61.7887,NA,11.5416,0,20.6898,0
PISY,Adult,Alive,83.2513,58.5791,NA,12.1161,0,22.6797,0
PISY,Adult,Alive,82.0587,60.4052,NA,13.6097,0,28.8563,0
PISY,Sapling,Alive,86.518,64.0955,3.64392,2.73138,0,1.91823,NA
PISY,Sapling,Alive,80.4252,69.236,8.01401,4.29706,0,4.30866,NA
PISY,Sapling,Alive,86.7978,70.6804,8.34543,4.4092,0,4.48995,NA
PISY,Sapling,Alive,84.6629,65.8645,11.9331,5.56745,0,6.45241,NA
PISY,Adult,Alive,87.8262,65.6211,NA,6.19045,0,7.58271,0
PISY,Adult,Alive,81.6674,64.5042,NA,6.26316,0,7.71837,0
PISY,Adult,Alive,86.3869,69.3252,NA,6.26805,0,7.72753,0
PISY,Adult,Alive,85.5744,65.7164,NA,6.4225,0,8.01854,0
PISY,Adult,Alive,87.5235,69.7792,NA,6.48718,0,8.14153,0
PISY,Adult,Alive,83.4932,64.2609,NA,6.79931,0,8.74461,0
PISY,Adult,Alive,83.7127,66.681,NA,6.83369,0,8.81204,0
PISY,Adult,Alive,85.4472,70.3609,NA,7.41946,0,9.99263,0
PISY,Adult,Alive,80.0498,66.8933,NA,9.32573,0,14.3252,0
PISY,Adult,Alive,81.0261,66.4701,NA,9.35931,0,14.4094,0
PISY,Adult,Alive,85.3486,65.5368,NA,10.162,0,16.5228,0
PISY,Adult,Alive,87.9592,65.1988,NA,12.3034,0,23.368,0
PISY,Adult,Alive,86.838,69.2758,NA,12.3208,0,23.4332,0
PISY,Snag,Alive,80.9593,65.6422,NA,13.0986,NA,26.5484,5
PISY,Sapling,Alive,85.6975,76.4079,4.7701,3.15078,0,2.53425,NA
PISY,Sapling,Alive,81.4295,74.4344,5.20381,3.3092800000000002,0,2.77149,NA
PISY,Sapling,Alive,80.6211,72.98,5.41779,3.38687,0,2.88853,NA
PISY,Sapling,Alive,83.7989,72.0635,9.32482,4.7354,0,5.02568,NA
PISY,Sapling,Alive,87.7318,73.4142,10.0373,4.9679,0,5.4154,NA
PISY,Adult,Alive,82.4589,75.8202,NA,6.49131,0,8.14941,0
PISY,Adult,Alive,84.2441,74.1697,NA,6.55119,0,8.26391,0
PISY,Adult,Alive,86.2188,77.8404,NA,6.63392,0,8.42307,0
PISY,Adult,Alive,87.05,76.1282,NA,6.78294,0,8.71258,0
PISY,Adult,Alive,80.6561,77.6175,NA,6.81918,0,8.78355,0
PISY,Adult,Alive,85.4537,76.4386,NA,7.39124,0,9.93432,0
PISY,Adult,Alive,84.5364,72.036,NA,7.4583,0,10.0731,0
PISY,Adult,Alive,83.4486,72.8963,NA,7.5901,0,10.3484,0
PISY,Adult,Alive,84.2504,78.3469,NA,7.98475,0,11.1934,0
PISY,Adult,Alive,84.4003,74.4952,NA,9.4612,0,14.667,0
PISY,Adult,Alive,83.5517,78.4451,NA,10.4805,0,17.4188,0
PISY,Adult,Alive,87.2907,78.4591,NA,11.3184,0,19.9616,0
PISY,Adult,Alive,81.2759,73.6256,NA,13.8019,0,29.7891,0
PISY,Sapling,Alive,87.3287,81.1041,5.28422,3.33848,0,2.81547,NA
PISY,Sapling,Alive,83.0605,80.508,6.14997,3.64935,0,3.28903,NA
PISY,Sapling,Alive,80.8941,85.6769,6.44181,3.75269,0,3.44867,NA
PISY,Sapling,Alive,87.8104,81.8519,10.064,4.97654,0,5.43002,NA
PISY,Adult,Alive,85.6835,81.324700000000007,NA,6.31433,0,7.81434,0
PISY,Adult,Alive,83.2682,81.4483,NA,6.37436,0,7.92744,0
PISY,Adult,Alive,85.9029,80.2336,NA,6.46058,0,8.09088,0
PISY,Adult,Alive,86.6171,80.0501,NA,6.88909,0,8.92109,0
PISY,Adult,Alive,82.9715,83.3204,NA,7.00096,0,9.14293,0
PISY,Adult,Alive,85.7246,83.7963,NA,7.01702,0,9.17497,0
PISY,Adult,Alive,83.9345,81.8227,NA,7.02491,0,9.1907,0
PISY,Snag,Alive,80.5742,83.5676,NA,7.06952,NA,9.27998,1
PISY,Adult,Alive,86.7195,83.292,NA,7.22936,0,9.6027,0
PISY,Adult,Alive,80.9459,85.1137,NA,7.26234,0,9.66989,0
PISY,Adult,Alive,80.643,87.1726,NA,7.58281,0,10.3331,0
PISY,Snag,Alive,85.3396,86.1424,NA,7.83776,NA,10.875,5
PISY,Adult,Alive,84.4349,85.3721,NA,8.0039,0,11.2352,0
PISY,Adult,Alive,80.4764,80.4932,NA,13.9954,0,30.7681,0
PISY,Sapling,Alive,83.3302,91.3172,3.76898,2.77852,0,1.98663,NA
PISY,Sapling,Alive,85.3978,94.734,5.33894,3.35832,0,2.8454,NA
PISY,Sapling,Alive,81.1455,95.8011,8.75294,4.54586,0,4.71286,NA
PISY,Sapling,Alive,87.2186,89.5402,9.21879,4.70045,0,4.96768,NA
PISY,Sapling,Alive,81.2775,90.2062,9.30198,4.72787,0,5.01318,NA
PISY,Sapling,Alive,83.1352,94.9806,9.56307,4.81359,0,5.156,NA
PISY,Sapling,Alive,85.365,89.6678,9.56563,4.81443,0,5.1574,NA
PISY,Adult,Alive,85.0672,93.4742,NA,6.29471,0,7.77749,0
PISY,Adult,Alive,84.1617,92.7102,NA,6.4315,0,8.03562,0
PISY,Adult,Alive,83.3066,94.7332,NA,6.51997,0,8.20413,0
PISY,Adult,Alive,87.3787,94.7142,NA,6.99746,0,9.13597,0
PISY,Adult,Alive,86.6366,88.46,NA,7.0379,0,9.21666,0
PISY,Adult,Alive,83.6108,88.8447,NA,7.50153,0,10.1631,0
PISY,Adult,Alive,83.4526,90.4637,NA,7.63965,0,10.4528,0
PISY,Adult,Alive,82.4604,89.2018,NA,8.7413,0,12.9068,0
PISY,Adult,Alive,86.9634,89.3481,NA,9.63788,0,15.1207,0
PISY,Adult,Alive,80.9225,94.8369,NA,9.66307,0,15.1861,0
PISY,Snag,Alive,80.5076,94.4893,NA,10.5386,NA,17.5865,5
PISY,Adult,Alive,84.5934,93.9865,NA,11.0114,0,18.9966,0
PISY,Adult,Alive,82.8474,92.4209,NA,11.8314,0,21.6717,0
PISY,Adult,Alive,80.2851,89.4644,NA,11.836,0,21.6875,0
PISY,Sapling,Alive,86.4621,97.0399,2.66791,2.35858,0,1.38435,NA
PISY,Sapling,Alive,85.1121,98.4142,4.62902,3.09886,0,2.45708,NA
PISY,Sapling,Alive,81.8582,99.8751,8.78766,4.55744,0,4.73185,NA
PISY,Sapling,Alive,86.3295,97.9285,12.6708,5.79342,0,6.85591,NA
PISY,Adult,Alive,87.449700000000007,97.9928,NA,6.25863,0,7.7099,0
PISY,Adult,Alive,82.0746,97.1767,NA,6.76224,0,8.67214,0
PISY,Adult,Alive,85.1356,99.8441,NA,6.90781,0,8.95807,0
PISY,Adult,Alive,87.795,96.9757,NA,7.23011,0,9.60423,0
PISY,Adult,Alive,85.2367,99.7739,NA,8.69098,0,12.7887,0
PISY,Adult,Alive,85.0788,97.6885,NA,12.2004,0,22.987,0
PISY,Adult,Alive,81.5789,98.5488,NA,13.1127,0,26.6089,0
PISY,Adult,Alive,87.8305,99.7561,NA,13.5505,0,28.5765,0
PISY,Sapling,Alive,92.4142,1.90405,2.78488,2.40372,0,1.44833,NA
PISY,Sapling,Alive,89.8981,7.45068,4.75058,3.1436,0,2.52357,NA
PISY,Sapling,Alive,91.7865,2.58978,6.43278,3.74951,0,3.44373,NA
PISY,Sapling,Alive,94.7037,2.14194,6.61291,3.81294,0,3.54226,NA
PISY,Sapling,Alive,89.4606,7.51044,7.09579,3.98164,0,3.8064,NA
PISY,Sapling,Alive,88.4625,4.74186,7.9189,4.26471,0,4.25664,NA
PISY,Sapling,Alive,91.3434,0.871791,8.61965,4.50131,0,4.63995,NA
PISY,Sapling,Alive,95.7326,1.64237,9.95749,4.94206,0,5.37175,NA
PISY,Sapling,Alive,89.4661,7.3852,13.3951,6.01142,0,7.2521,NA
PISY,Adult,Alive,95.4324,7.61404,NA,6.42903,0,8.03092,0
PISY,Adult,Alive,92.9772,7.48051,NA,6.43606,0,8.04427,0
PISY,Adult,Alive,90.375,1.14481,NA,6.48449,0,8.1364,0
PISY,Adult,Alive,95.6518,1.56072,NA,6.57496,0,8.30952,0
PISY,Adult,Alive,93.3425,6.02995,NA,6.69547,0,8.54219,0
PISY,Adult,Alive,91.538,2.13053,NA,6.72091,0,8.59162,0
PISY,Adult,Alive,94.5594,6.72396,NA,6.73475,0,8.61855,0
PISY,Adult,Alive,94.1005,2.79235,NA,6.78311,0,8.71292,0
PISY,Adult,Alive,91.7148,0.635949,NA,6.95678,0,9.05507,0
PISY,Adult,Alive,89.1914,4.46018,NA,6.96969,0,9.0807,0
PISY,Adult,Alive,94.4986,1.38523,NA,7.13694,0,9.41555,0
PISY,Adult,Alive,88.5946,6.89,NA,7.56874,0,10.3036,0
PISY,Adult,Alive,94.0811,4.47502,NA,7.57006,0,10.3064,0
PISY,Adult,Alive,93.5602,0.738505,NA,11.7131,0,21.2659,0
PISY,Sapling,Alive,92.9427,8.93023,6.01373,3.60086,0,3.21451,NA
PISY,Sapling,Alive,93.7754,13.1617,6.64818,3.82533,0,3.56155,NA
PISY,Sapling,Alive,95.2283,10.3427,6.78879,3.87461,0,3.63847,NA
PISY,Sapling,Alive,94.9513,14.4127,7.17651,4.00965,0,3.85055,NA
PISY,Adult,Alive,92.2766,10.0655,NA,6.44612,0,8.06337,0
PISY,Adult,Alive,88.3611,12.8001,NA,6.61597,0,8.38844,0
PISY,Adult,Alive,91.3058,15.8642,NA,6.932,0,9.00593,0
PISY,Adult,Alive,93.7892,12.8516,NA,7.05427,0,9.24943,0
PISY,Adult,Alive,93.8256,10.5619,NA,7.70799,0,10.5976,0
PISY,Adult,Alive,90.0566,15.6772,NA,7.75157,0,10.6903,0
PISY,Adult,Alive,90.7149,12.3902,NA,7.84253,0,10.8852,0
PISY,Adult,Alive,94.0998,11.1904,NA,8.15105,0,11.5591,0
PISY,Adult,Alive,88.4216,9.95904,NA,8.35385,0,12.0131,0
PISY,Adult,Alive,88.6504,11.6151,NA,8.85516,0,13.1763,0
PISY,Adult,Alive,95.583,13.0567,NA,9.05562,0,13.6586,0
PISY,Adult,Alive,93.2133,8.5826,NA,10.7674,0,18.2577,0
PISY,Adult,Alive,90.051,8.12661,NA,11.907,0,21.9349,0
PISY,Adult,Alive,95.948,15.7343,NA,12.604,0,24.5184,0
PISY,Adult,Alive,93.4678,9.64411,NA,14.0555,0,31.0814,0
PISY,Sapling,Alive,90.5049,17.8714,4.22614,2.94962,0,2.2367,NA
PISY,Sapling,Alive,91.4689,19.1138,4.6084,3.09125,0,2.44579,NA
PISY,Sapling,Alive,95.5815,18.157,10.3473,5.06781,0,5.58496,NA
PISY,Sapling,Alive,89.153,22.5639,13.23,5.96207,0,7.16179,NA
PISY,Adult,Alive,91.1052,21.9535,NA,6.56706,0,8.29436,0
PISY,Adult,Alive,89.13,17.7486,NA,6.56992,0,8.29984,0
PISY,Adult,Alive,95.3448,18.634,NA,6.96926,0,9.07985,0
PISY,Adult,Alive,88.1649,22.8536,NA,7.07536,0,9.29169,0
PISY,Adult,Alive,92.1626,17.1001,NA,7.24688,0,9.63837,0
PISY,Adult,Alive,94.6241,22.6418,NA,7.58205,0,10.3315,0
PISY,Adult,Alive,94.8239,17.1447,NA,7.96808,0,11.157,0
PISY,Adult,Alive,88.2916,22.2948,NA,9.43598,0,14.603,0
PISY,Adult,Alive,94.4653,20.6275,NA,10.21,0,16.6554,0
PISY,Adult,Alive,90.8793,19.1865,NA,11.0943,0,19.2531,0
PISY,Adult,Alive,93.3978,18.2406,NA,11.3826,0,20.1687,0
PISY,Adult,Alive,90.5606,22.7512,NA,13.3543,0,27.6737,0
PISY,Sapling,Alive,89.3667,28.3073,2.33393,2.22898,0,1.20166,NA
PISY,Sapling,Alive,93.9557,25.2446,6.4438,3.7534,0,3.44976,NA
PISY,Sapling,Alive,89.6068,28.0534,6.64002,3.82247,0,3.55709,NA
PISY,Sapling,Alive,94.8768,26.6453,8.30177,4.39448,0,4.46607,NA
PISY,Sapling,Alive,93.4664,24.2178,8.8994,4.59465,0,4.79297,NA
PISY,Sapling,Alive,90.7675,28.3654,9.35224,4.74442,0,5.04067,NA
PISY,Sapling,Alive,95.0213,31.2688,12.8327,5.84249,0,6.94449,NA
PISY,Adult,Alive,89.7249,25.7509,NA,6.28798,0,7.76487,0
PISY,Adult,Alive,91.623,30.4399,NA,6.34514,0,7.87232,0
PISY,Adult,Alive,88.8983,29.9931,NA,6.65419,0,8.46222,0
PISY,Adult,Alive,89.1736,28.2141,NA,6.72036,0,8.59054,0
PISY,Adult,Alive,94.3806,29.0269,NA,6.7572,0,8.6623,0
PISY,Adult,Alive,91.8821,29.6492,NA,6.98468,0,9.11052,0
PISY,Adult,Alive,91.1462,28.1487,NA,7.64501,0,10.4641,0
PISY,Adult,Alive,91.527,25.0152,NA,8.06273,0,11.3641,0
PISY,Adult,Alive,91.8562,24.4335,NA,8.88553,0,13.2487,0
PISY,Adult,Alive,90.0652,26.7747,NA,10.027,0,16.1532,0
PISY,Adult,Alive,94.2133,25.4185,NA,11.3365,0,20.0198,0
PISY,Adult,Alive,91.6713,31.1467,NA,12.5669,0,24.3731,0
PISY,Sapling,Alive,89.4563,35.3321,4.31277,2.98183,0,2.28408,NA
PISY,Sapling,Alive,94.3643,35.7608,4.50971,3.05481,0,2.39181,NA
PISY,Sapling,Alive,92.7989,39.8387,6.2941,3.70048,0,3.36787,NA
PISY,Sapling,Alive,90.8126,35.8521,8.1528,4.34413,0,4.38458,NA
PISY,Sapling,Alive,94.7812,38.89,9.1107,4.66474,0,4.90855,NA
PISY,Sapling,Alive,90.2885,32.8967,9.2022099999999991,4.69498,0,4.95861,NA
PISY,Adult,Alive,91.0141,39.7185,NA,6.17599,0,7.55583,0
PISY,Adult,Alive,91.3049,38.143,NA,6.23132,0,7.65887,0
PISY,Adult,Alive,89.675,34.1731,NA,6.25487,0,7.70286,0
PISY,Adult,Alive,92.3045,35.6517,NA,6.33748,0,7.85788,0
PISY,Adult,Alive,92.2882,32.4473,NA,6.46496,0,8.09921,0
PISY,Adult,Alive,91.4273,34.7619,NA,6.56244,0,8.28549,0
PISY,Adult,Alive,94.9289,39.5219,NA,6.58531,0,8.32942,0
PISY,Adult,Alive,95.032,32.3922,NA,6.89105,0,8.92495,0
PISY,Adult,Alive,89.7835,38.8848,NA,7.0422,0,9.22526,0
PISY,Adult,Alive,95.2855,39.3595,NA,7.7423,0,10.6706,0
PISY,Adult,Alive,94.6432,38.1484,NA,7.83674,0,10.8728,0
PISY,Adult,Alive,89.2772,33.5498,NA,10.1972,0,16.62,0
PISY,Adult,Alive,89.9036,32.7205,NA,10.6273,0,17.8443,0
PISY,Adult,Alive,90.6669,38.083,NA,11.9923,0,22.2359,0
PISY,Adult,Alive,94.212,38.506,NA,12.3053,0,23.3753,0
PISY,Adult,Alive,92.7118,35.6863,NA,12.9432,0,25.8908,0
PISY,Sapling,Alive,88.616,46.3743,3.93935,2.8425,0,2.07983,NA
PISY,Sapling,Alive,88.621,42.1047,10.3694,5.0749,0,5.59704,NA
PISY,Adult,Alive,89.0793,46.3411,NA,6.23641,0,7.66837,0
PISY,Adult,Alive,92.7488,41.0911,NA,6.52311,0,8.21014,0
PISY,Adult,Alive,88.0037,43.5038,NA,6.57853,0,8.31639,0
PISY,Adult,Alive,92.0877,47.1802,NA,7.36866,0,9.88777,0
PISY,Adult,Alive,94.9599,45.8048,NA,8.81397,0,13.0784,0
PISY,Adult,Alive,89.5961,45.5479,NA,8.92346,0,13.3395,0
PISY,Adult,Alive,90.7469,42.6945,NA,9.96049,0,15.9734,0
PISY,Adult,Alive,91.5944,43.6536,NA,10.373,0,17.1126,0
PISY,Adult,Alive,94.5205,41.2819,NA,10.945,0,18.793,0
PISY,Adult,Alive,90.0338,43.315,NA,12.5067,0,24.1396,0
PISY,Adult,Alive,89.2916,40.5742,NA,13.6725,0,29.1567,0
PISY,Adult,Alive,95.1439,44.0901,NA,14.272,0,32.2457,0
PISY,Sapling,Alive,93.8939,51.1265,4.1584,2.92439,0,2.19964,NA
PISY,Sapling,Alive,92.3713,53.6692,4.16223,2.92582,0,2.20174,NA
PISY,Sapling,Alive,90.8146,54.2823,6.29563,3.70102,0,3.36871,NA
PISY,Sapling,Alive,94.162,53.7568,8.34134,4.40782,0,4.48771,NA
PISY,Sapling,Alive,89.6659,52.0613,12.9225,5.86962,0,6.9936,NA
PISY,Sapling,Alive,90.699700000000007,52.8122,13.3518,5.99851,0,7.22844,NA
PISY,Sapling,Alive,91.2153,51.8741,13.6832,6.09709,0,7.40969,NA
PISY,Adult,Alive,93.1887,55.1577,NA,6.18799,0,7.57814,0
PISY,Adult,Alive,95.8601,54.7615,NA,6.22033,0,7.63837,0
PISY,Adult,Alive,93.2639,52.1858,NA,6.2764,0,7.74317,0
PISY,Adult,Alive,94.4719,48.647,NA,6.31404,0,7.81379,0
PISY,Adult,Alive,90.3892,52.5174,NA,6.87767,0,8.89857,0
PISY,Adult,Alive,94.737,55.9662,NA,7.04537,0,9.2316,0
PISY,Adult,Alive,89.0145,51.1194,NA,7.52486,0,10.2117,0
PISY,Adult,Alive,93.0193,52.7957,NA,9.93853,0,15.9143,0
PISY,Adult,Alive,89.2634,48.0851,NA,10.1172,0,16.3993,0
PISY,Adult,Alive,92.7961,51.2459,NA,10.5566,0,17.6386,0
PISY,Adult,Alive,88.0331,48.4534,NA,11.3201,0,19.9669,0
PISY,Adult,Alive,94.4748,48.2082,NA,11.5867,0,20.84,0
PISY,Adult,Alive,90.0385,54.755,NA,11.6856,0,21.1724,0
PISY,Adult,Alive,95.5937,55.5306,NA,12.3521,0,23.5505,0
PISY,Adult,Alive,89.1476,49.1595,NA,12.9102,0,25.7537,0
PISY,Sapling,Alive,89.8486,57.516,4.7378,3.13891,0,2.51658,NA
PISY,Sapling,Alive,88.2358,62.0412,7.02737,3.95786,0,3.76897,NA
PISY,Sapling,Alive,88.2064,59.8562,7.25762,4.03774,0,3.89492,NA
PISY,Sapling,Alive,94.1473,63.2738,8.08207,4.3201599999999996,0,4.34589,NA
PISY,Sapling,Alive,95.7852,57.4588,11.2406,5.35162,0,6.07361,NA
PISY,Adult,Alive,94.8443,58.6225,NA,6.34191,0,7.86623,0
PISY,Adult,Alive,89.0693,58.4224,NA,6.38586,0,7.94916,0
PISY,Adult,Alive,93.8829,62.2143,NA,6.55621,0,8.27354,0
PISY,Adult,Alive,91.6928,62.5627,NA,6.62113,0,8.39839,0
